site_id,batch_id,product_id,ts,type,qty,uom,ref
SITE_KIT_01,B00193,ING_SPINACH,2025-11-25T07:00:00,receive,6.988,kg,LOT-B00193
SITE_KIT_01,B00194,ING_CORIANDER,2025-11-25T07:00:00,receive,1.25,kg,LOT-B00194
SITE_KIT_01,B00195,ING_GCHILLI,2025-11-25T07:00:00,receive,2.0,kg,LOT-B00195
SITE_KIT_01,B00196,ING_CARROT,2025-11-25T07:00:00,receive,11.0,kg,LOT-B00196
SITE_KIT_01,B00197,ING_CAPSICUM,2025-11-25T07:00:00,receive,7.0,kg,LOT-B00197
SITE_KIT_01,B00198,ING_CABBAGE,2025-11-25T07:00:00,receive,4.0,kg,LOT-B00198
SITE_KIT_01,B00199,ING_BRINJAL,2025-11-25T07:00:00,receive,6.38,kg,LOT-B00199
SITE_KIT_01,B00200,ING_OKRA,2025-11-25T07:00:00,receive,7.0,kg,LOT-B00200
SITE_KIT_01,B00201,ING_PEAS,2025-11-25T07:00:00,receive,5.0,kg,LOT-B00201
SITE_KIT_01,B00202,ING_MINT,2025-11-25T07:00:00,receive,0.75,kg,LOT-B00202
SITE_KIT_01,B00203,ING_CURRYLEAF,2025-11-25T07:00:00,receive,0.5,kg,LOT-B00203
SITE_KIT_01,B00204,ING_LEMON,2025-11-25T07:00:00,receive,4.0,kg,LOT-B00204
SITE_KIT_01,B00205,ING_BEANS,2025-11-25T07:00:00,receive,6.32,kg,LOT-B00205
SITE_KIT_01,B00206,ING_MUSHROOM,2025-11-25T07:00:00,receive,2.0,kg,LOT-B00206
SITE_KIT_01,B00207,ING_CUCUMBER,2025-11-25T07:00:00,receive,7.0,kg,LOT-B00207
SITE_KIT_01,B00208,ING_BANANA,2025-11-25T07:00:00,receive,9.0,kg,LOT-B00208
SITE_KIT_01,B00209,ING_CHICKEN,2025-11-25T07:00:00,receive,22.0,kg,LOT-B00209
SITE_KIT_01,B00210,ING_MUTTON,2025-11-25T07:00:00,receive,4.0,kg,LOT-B00210
SITE_KIT_01,B00211,ING_FISH,2025-11-25T07:00:00,receive,10.0,kg,LOT-B00211
SITE_KIT_01,B00212,ING_EGG,2025-11-25T07:00:00,receive,5.0,kg,LOT-B00212
SITE_KIT_01,B00213,ING_PANEER,2025-11-25T07:00:00,receive,11.0,kg,LOT-B00213
SITE_KIT_01,B00214,ING_CURD,2025-11-25T07:00:00,receive,16.0,kg,LOT-B00214
SITE_KIT_01,B00215,ING_MILK,2025-11-25T07:00:00,receive,3.0,kg,LOT-B00215
SITE_KIT_01,B00216,ING_CREAM,2025-11-25T07:00:00,receive,5.0,kg,LOT-B00216
SITE_KIT_01,B00217,ING_BUTTER,2025-11-25T07:00:00,receive,4.0,kg,LOT-B00217
SITE_KIT_01,B00218,ING_BATTER,2025-11-25T07:00:00,receive,13.0,kg,LOT-B00218
SITE_KIT_01,B00176,ING_CHICKEN,2025-11-25T09:00:00,consume,6.004,kg,prep
SITE_KIT_01,B00209,ING_CHICKEN,2025-11-25T09:00:00,consume,2.888,kg,prep
SITE_KIT_01,B00033,ING_RICE,2025-11-25T09:00:00,consume,20.852,kg,prep
SITE_KIT_01,B00155,ING_ONION,2025-11-25T09:00:00,consume,22.0148,kg,prep
SITE_KIT_01,B00191,ING_TOMATO,2025-11-25T09:00:00,consume,15.7187,kg,prep
SITE_KIT_01,B00181,ING_CURD,2025-11-25T09:00:00,consume,6.7152,kg,prep
SITE_KIT_01,B00214,ING_CURD,2025-11-25T09:00:00,consume,0.6636,kg,prep
SITE_KIT_01,B00085,ING_GINGER,2025-11-25T09:00:00,consume,0.6371,kg,prep
SITE_KIT_01,B00162,ING_GARLIC,2025-11-25T09:00:00,consume,1.0699,kg,prep
SITE_KIT_01,B00195,ING_GCHILLI,2025-11-25T09:00:00,consume,1.0198,kg,prep
SITE_KIT_01,B00169,ING_MINT,2025-11-25T09:00:00,consume,0.0548,kg,prep
SITE_KIT_01,B00202,ING_MINT,2025-11-25T09:00:00,consume,0.3983,kg,prep
SITE_KIT_01,B00194,ING_CORIANDER,2025-11-25T09:00:00,consume,0.9347,kg,prep
SITE_KIT_01,B00032,ING_GHEE,2025-11-25T09:00:00,consume,2.5909,kg,prep
SITE_KIT_01,B00037,ING_CASHEW,2025-11-25T09:00:00,consume,0.7644,kg,prep
SITE_KIT_01,B00163,ING_CARROT,2025-11-25T09:00:00,consume,1.1797,kg,prep
SITE_KIT_01,B00196,ING_CARROT,2025-11-25T09:00:00,consume,3.7212,kg,prep
SITE_KIT_01,B00205,ING_BEANS,2025-11-25T09:00:00,consume,3.0837,kg,prep
SITE_KIT_01,B00201,ING_PEAS,2025-11-25T09:00:00,consume,2.314,kg,prep
SITE_KIT_01,B00192,ING_CAULI,2025-11-25T09:00:00,consume,19.9566,kg,prep
SITE_KIT_01,B00156,ING_POTATO,2025-11-25T09:00:00,consume,11.8666,kg,prep
SITE_KIT_01,B00180,ING_PANEER,2025-11-25T09:00:00,consume,8.892,kg,prep
SITE_KIT_01,B00184,ING_BUTTER,2025-11-25T09:00:00,consume,1.9149,kg,prep
SITE_KIT_01,B00216,ING_CREAM,2025-11-25T09:00:00,consume,1.8226,kg,prep
SITE_KIT_01,B00197,ING_CAPSICUM,2025-11-25T09:00:00,consume,2.6858,kg,prep
SITE_KIT_01,B00035,ING_BESAN,2025-11-25T09:00:00,consume,0.884,kg,prep
SITE_KIT_01,B00150,ING_OIL,2025-11-25T09:00:00,consume,2.2945,kg,prep
SITE_KIT_01,B00158,ING_SPINACH,2025-11-25T09:00:00,consume,5.1522,kg,prep
SITE_KIT_01,B00186,ING_SPINACH,2025-11-25T09:00:00,consume,1.2546,kg,prep
SITE_KIT_01,B00148,ING_ATTA,2025-11-25T09:00:00,consume,14.443,kg,prep
SITE_KIT_01,B00182,ING_MILK,2025-11-25T09:00:00,consume,1.261,kg,prep
SITE_KIT_01,B00039,ING_TOORDAL,2025-11-25T09:00:00,consume,3.744,kg,prep
SITE_KIT_01,B00145,ING_CURRYLEAF,2025-11-25T09:00:00,consume,0.375,kg,prep
SITE_KIT_01,B00177,ING_MUTTON,2025-11-25T09:00:00,consume,3.9,kg,prep
SITE_KIT_01,B00218,ING_BATTER,2025-11-25T09:00:00,consume,12.688,kg,prep
SITE_KIT_01,B00178,ING_FISH,2025-11-25T09:00:00,consume,2.64,kg,prep
SITE_KIT_01,B00211,ING_FISH,2025-11-25T09:00:00,consume,1.52,kg,prep
SITE_KIT_01,B00038,ING_COCONUT,2025-11-25T09:00:00,consume,1.04,kg,prep
SITE_KIT_01,B00171,ING_LEMON,2025-11-25T09:00:00,consume,0.7449,kg,prep
SITE_KIT_01,B00127,ING_LEMON,2025-11-25T09:00:00,consume,0.5998,kg,prep
SITE_KIT_01,B00207,ING_CUCUMBER,2025-11-25T09:00:00,consume,2.9177,kg,prep
SITE_KIT_01,B00165,ING_CABBAGE,2025-11-25T09:00:00,consume,1.8989,kg,prep
SITE_KIT_01,B00131,ING_BANANA,2025-11-25T09:00:00,consume,0.1224,kg,prep
SITE_KIT_01,B00175,ING_BANANA,2025-11-25T09:00:00,consume,2.9794,kg,prep
SITE_KIT_01,B00179,ING_EGG,2025-11-25T09:00:00,consume,1.5189,kg,prep
SITE_KIT_01,B00212,ING_EGG,2025-11-25T09:00:00,consume,0.3414,kg,prep
SITE_KIT_01,B00166,ING_BRINJAL,2025-11-25T09:00:00,consume,0.8199,kg,prep
SITE_KIT_01,B00199,ING_BRINJAL,2025-11-25T09:00:00,consume,1.7583,kg,prep
SITE_KIT_01,B00200,ING_OKRA,2025-11-25T09:00:00,consume,2.9237,kg,prep
SITE_KIT_01,B00173,ING_MUSHROOM,2025-11-25T09:00:00,consume,0.8723,kg,prep
SITE_KIT_01,B00144,ING_MINT,2025-11-25T23:00:00,waste,0.75,kg,spoilage
SITE_KIT_01,B00145,ING_CURRYLEAF,2025-11-25T23:00:00,waste,0.125,kg,spoilage
SITE_KIT_01,B00219,ING_SPINACH,2025-11-26T07:00:00,receive,8.0,kg,LOT-B00219
SITE_KIT_01,B00220,ING_CORIANDER,2025-11-26T07:00:00,receive,1.25,kg,LOT-B00220
SITE_KIT_01,B00221,ING_MINT,2025-11-26T07:00:00,receive,0.75,kg,LOT-B00221
SITE_KIT_01,B00222,ING_CURRYLEAF,2025-11-26T07:00:00,receive,0.5,kg,LOT-B00222
SITE_KIT_01,B00223,ING_BATTER,2025-11-26T07:00:00,receive,21.0,kg,LOT-B00223
SITE_KIT_01,B00209,ING_CHICKEN,2025-11-26T09:00:00,consume,9.594,kg,prep
SITE_KIT_01,B00033,ING_RICE,2025-11-26T09:00:00,consume,18.256,kg,prep
SITE_KIT_01,B00147,ING_RICE,2025-11-26T09:00:00,consume,2.388,kg,prep
SITE_KIT_01,B00155,ING_ONION,2025-11-26T09:00:00,consume,23.4527,kg,prep
SITE_KIT_01,B00191,ING_TOMATO,2025-11-26T09:00:00,consume,16.2928,kg,prep
SITE_KIT_01,B00214,ING_CURD,2025-11-26T09:00:00,consume,7.9027,kg,prep
SITE_KIT_01,B00085,ING_GINGER,2025-11-26T09:00:00,consume,0.3739,kg,prep
SITE_KIT_01,B00161,ING_GINGER,2025-11-26T09:00:00,consume,0.3428,kg,prep
SITE_KIT_01,B00162,ING_GARLIC,2025-11-26T09:00:00,consume,0.3147,kg,prep
SITE_KIT_01,B00086,ING_GARLIC,2025-11-26T09:00:00,consume,0.8528,kg,prep
SITE_KIT_01,B00195,ING_GCHILLI,2025-11-26T09:00:00,consume,0.9802,kg,prep
SITE_KIT_01,B00160,ING_GCHILLI,2025-11-26T09:00:00,consume,0.1538,kg,prep
SITE_KIT_01,B00202,ING_MINT,2025-11-26T09:00:00,consume,0.3517,kg,prep
SITE_KIT_01,B00221,ING_MINT,2025-11-26T09:00:00,consume,0.0718,kg,prep
SITE_KIT_01,B00194,ING_CORIANDER,2025-11-26T09:00:00,consume,0.3153,kg,prep
SITE_KIT_01,B00220,ING_CORIANDER,2025-11-26T09:00:00,consume,0.5926,kg,prep
SITE_KIT_01,B00032,ING_GHEE,2025-11-26T09:00:00,consume,2.6468,kg,prep
SITE_KIT_01,B00037,ING_CASHEW,2025-11-26T09:00:00,consume,0.8398,kg,prep
SITE_KIT_01,B00196,ING_CARROT,2025-11-26T09:00:00,consume,4.7366,kg,prep
SITE_KIT_01,B00205,ING_BEANS,2025-11-26T09:00:00,consume,2.8654,kg,prep
SITE_KIT_01,B00201,ING_PEAS,2025-11-26T09:00:00,consume,2.184,kg,prep
SITE_KIT_01,B00192,ING_CAULI,2025-11-26T09:00:00,consume,20.0311,kg,prep
SITE_KIT_01,B00156,ING_POTATO,2025-11-26T09:00:00,consume,13.4541,kg,prep
SITE_KIT_01,B00180,ING_PANEER,2025-11-26T09:00:00,consume,9.789,kg,prep
SITE_KIT_01,B00184,ING_BUTTER,2025-11-26T09:00:00,consume,0.8017,kg,prep
SITE_KIT_01,B00217,ING_BUTTER,2025-11-26T09:00:00,consume,1.5123,kg,prep
SITE_KIT_01,B00216,ING_CREAM,2025-11-26T09:00:00,consume,1.9994,kg,prep
SITE_KIT_01,B00197,ING_CAPSICUM,2025-11-26T09:00:00,consume,2.8448,kg,prep
SITE_KIT_01,B00035,ING_BESAN,2025-11-26T09:00:00,consume,0.91,kg,prep
SITE_KIT_01,B00150,ING_OIL,2025-11-26T09:00:00,consume,2.6,kg,prep
SITE_KIT_01,B00186,ING_SPINACH,2025-11-26T09:00:00,consume,6.6124,kg,prep
SITE_KIT_01,B00193,ING_SPINACH,2025-11-26T09:00:00,consume,0.1123,kg,prep
SITE_KIT_01,B00148,ING_ATTA,2025-11-26T09:00:00,consume,18.343,kg,prep
SITE_KIT_01,B00182,ING_MILK,2025-11-26T09:00:00,consume,0.658,kg,prep
SITE_KIT_01,B00215,ING_MILK,2025-11-26T09:00:00,consume,1.071,kg,prep
SITE_KIT_01,B00039,ING_TOORDAL,2025-11-26T09:00:00,consume,3.822,kg,prep
SITE_KIT_01,B00222,ING_CURRYLEAF,2025-11-26T09:00:00,consume,0.4174,kg,prep
SITE_KIT_01,B00177,ING_MUTTON,2025-11-26T09:00:00,consume,4.68,kg,prep
SITE_KIT_01,B00218,ING_BATTER,2025-11-26T09:00:00,consume,0.312,kg,prep
SITE_KIT_01,B00223,ING_BATTER,2025-11-26T09:00:00,consume,15.288,kg,prep
SITE_KIT_01,B00211,ING_FISH,2025-11-26T09:00:00,consume,4.368,kg,prep
SITE_KIT_01,B00038,ING_COCONUT,2025-11-26T09:00:00,consume,0.648,kg,prep
SITE_KIT_01,B00152,ING_COCONUT,2025-11-26T09:00:00,consume,0.444,kg,prep
SITE_KIT_01,B00127,ING_LEMON,2025-11-26T09:00:00,consume,1.4407,kg,prep
SITE_KIT_01,B00207,ING_CUCUMBER,2025-11-26T09:00:00,consume,3.0749,kg,prep
SITE_KIT_01,B00165,ING_CABBAGE,2025-11-26T09:00:00,consume,0.507,kg,prep
SITE_KIT_01,B00198,ING_CABBAGE,2025-11-26T09:00:00,consume,1.4738,kg,prep
SITE_KIT_01,B00175,ING_BANANA,2025-11-26T09:00:00,consume,3.2253,kg,prep
SITE_KIT_01,B00212,ING_EGG,2025-11-26T09:00:00,consume,1.9656,kg,prep
SITE_KIT_01,B00199,ING_BRINJAL,2025-11-26T09:00:00,consume,2.7865,kg,prep
SITE_KIT_01,B00200,ING_OKRA,2025-11-26T09:00:00,consume,3.0952,kg,prep
SITE_KIT_01,B00173,ING_MUSHROOM,2025-11-26T09:00:00,consume,0.5413,kg,prep
SITE_KIT_01,B00206,ING_MUSHROOM,2025-11-26T09:00:00,consume,0.3551,kg,prep
SITE_KIT_01,B00159,ING_CORIANDER,2025-11-26T23:00:00,waste,1.25,kg,spoilage
SITE_KIT_01,B00190,ING_BATTER,2025-11-26T23:00:00,waste,12.0,kg,spoilage
SITE_KIT_01,B00224,ING_TOMATO,2025-11-27T07:00:00,receive,35.0,kg,LOT-B00224
SITE_KIT_01,B00225,ING_ONION,2025-11-27T07:00:00,receive,92.914,kg,LOT-B00225
SITE_KIT_01,B00226,ING_POTATO,2025-11-27T07:00:00,receive,50.0,kg,LOT-B00226
SITE_KIT_01,B00227,ING_CAULI,2025-11-27T07:00:00,receive,42.0,kg,LOT-B00227
SITE_KIT_01,B00228,ING_SPINACH,2025-11-27T07:00:00,receive,8.0,kg,LOT-B00228
SITE_KIT_01,B00229,ING_CORIANDER,2025-11-27T07:00:00,receive,1.25,kg,LOT-B00229
SITE_KIT_01,B00230,ING_GCHILLI,2025-11-27T07:00:00,receive,2.0,kg,LOT-B00230
SITE_KIT_01,B00231,ING_GINGER,2025-11-27T07:00:00,receive,2.0,kg,LOT-B00231
SITE_KIT_01,B00232,ING_GARLIC,2025-11-27T07:00:00,receive,6.0,kg,LOT-B00232
SITE_KIT_01,B00233,ING_CARROT,2025-11-27T07:00:00,receive,11.0,kg,LOT-B00233
SITE_KIT_01,B00234,ING_CAPSICUM,2025-11-27T07:00:00,receive,5.0,kg,LOT-B00234
SITE_KIT_01,B00235,ING_CABBAGE,2025-11-27T07:00:00,receive,4.0,kg,LOT-B00235
SITE_KIT_01,B00236,ING_BRINJAL,2025-11-27T07:00:00,receive,6.0,kg,LOT-B00236
SITE_KIT_01,B00237,ING_OKRA,2025-11-27T07:00:00,receive,7.0,kg,LOT-B00237
SITE_KIT_01,B00238,ING_PEAS,2025-11-27T07:00:00,receive,4.756,kg,LOT-B00238
SITE_KIT_01,B00239,ING_MINT,2025-11-27T07:00:00,receive,0.75,kg,LOT-B00239
SITE_KIT_01,B00240,ING_CURRYLEAF,2025-11-27T07:00:00,receive,0.454,kg,LOT-B00240
SITE_KIT_01,B00241,ING_LEMON,2025-11-27T07:00:00,receive,4.0,kg,LOT-B00241
SITE_KIT_01,B00242,ING_BEANS,2025-11-27T07:00:00,receive,7.0,kg,LOT-B00242
SITE_KIT_01,B00243,ING_MUSHROOM,2025-11-27T07:00:00,receive,2.0,kg,LOT-B00243
SITE_KIT_01,B00244,ING_CUCUMBER,2025-11-27T07:00:00,receive,7.0,kg,LOT-B00244
SITE_KIT_01,B00245,ING_BANANA,2025-11-27T07:00:00,receive,8.0,kg,LOT-B00245
SITE_KIT_01,B00246,ING_CHICKEN,2025-11-27T07:00:00,receive,22.0,kg,LOT-B00246
SITE_KIT_01,B00247,ING_MUTTON,2025-11-27T07:00:00,receive,13.0,kg,LOT-B00247
SITE_KIT_01,B00248,ING_FISH,2025-11-27T07:00:00,receive,13.0,kg,LOT-B00248
SITE_KIT_01,B00249,ING_EGG,2025-11-27T07:00:00,receive,4.0,kg,LOT-B00249
SITE_KIT_01,B00250,ING_PANEER,2025-11-27T07:00:00,receive,18.0,kg,LOT-B00250
SITE_KIT_01,B00251,ING_CURD,2025-11-27T07:00:00,receive,16.0,kg,LOT-B00251
SITE_KIT_01,B00252,ING_MILK,2025-11-27T07:00:00,receive,3.0,kg,LOT-B00252
SITE_KIT_01,B00253,ING_CREAM,2025-11-27T07:00:00,receive,4.0,kg,LOT-B00253
SITE_KIT_01,B00254,ING_BUTTER,2025-11-27T07:00:00,receive,4.0,kg,LOT-B00254
SITE_KIT_01,B00255,ING_BATTER,2025-11-27T07:00:00,receive,13.0,kg,LOT-B00255
SITE_KIT_01,B00209,ING_CHICKEN,2025-11-27T09:00:00,consume,9.518,kg,prep
SITE_KIT_01,B00246,ING_CHICKEN,2025-11-27T09:00:00,consume,0.778,kg,prep
SITE_KIT_01,B00147,ING_RICE,2025-11-27T09:00:00,consume,21.71,kg,prep
SITE_KIT_01,B00155,ING_ONION,2025-11-27T09:00:00,consume,12.2443,kg,prep
SITE_KIT_01,B00080,ING_ONION,2025-11-27T09:00:00,consume,11.7149,kg,prep
SITE_KIT_01,B00191,ING_TOMATO,2025-11-27T09:00:00,consume,6.1766,kg,prep
SITE_KIT_01,B00224,ING_TOMATO,2025-11-27T09:00:00,consume,11.3196,kg,prep
SITE_KIT_01,B00214,ING_CURD,2025-11-27T09:00:00,consume,7.4337,kg,prep
SITE_KIT_01,B00251,ING_CURD,2025-11-27T09:00:00,consume,0.7823,kg,prep
SITE_KIT_01,B00231,ING_GINGER,2025-11-27T09:00:00,consume,0.7629,kg,prep
SITE_KIT_01,B00232,ING_GARLIC,2025-11-27T09:00:00,consume,1.2577,kg,prep
SITE_KIT_01,B00230,ING_GCHILLI,2025-11-27T09:00:00,consume,1.1402,kg,prep
SITE_KIT_01,B00221,ING_MINT,2025-11-27T09:00:00,consume,0.4486,kg,prep
SITE_KIT_01,B00220,ING_CORIANDER,2025-11-27T09:00:00,consume,0.6574,kg,prep
SITE_KIT_01,B00187,ING_CORIANDER,2025-11-27T09:00:00,consume,0.3509,kg,prep
SITE_KIT_01,B00032,ING_GHEE,2025-11-27T09:00:00,consume,1.3432,kg,prep
SITE_KIT_01,B00146,ING_GHEE,2025-11-27T09:00:00,consume,1.4791,kg,prep
SITE_KIT_01,B00037,ING_CASHEW,2025-11-27T09:00:00,consume,0.8944,kg,prep
SITE_KIT_01,B00196,ING_CARROT,2025-11-27T09:00:00,consume,2.5422,kg,prep
SITE_KIT_01,B00119,ING_CARROT,2025-11-27T09:00:00,consume,2.4454,kg,prep
SITE_KIT_01,B00205,ING_BEANS,2025-11-27T09:00:00,consume,0.3709,kg,prep
SITE_KIT_01,B00172,ING_BEANS,2025-11-27T09:00:00,consume,2.4468,kg,prep
SITE_KIT_01,B00242,ING_BEANS,2025-11-27T09:00:00,consume,0.1791,kg,prep
SITE_KIT_01,B00201,ING_PEAS,2025-11-27T09:00:00,consume,0.502,kg,prep
SITE_KIT_01,B00238,ING_PEAS,2025-11-27T09:00:00,consume,1.786,kg,prep
SITE_KIT_01,B00192,ING_CAULI,2025-11-27T09:00:00,consume,5.0123,kg,prep
SITE_KIT_01,B00227,ING_CAULI,2025-11-27T09:00:00,consume,15.5756,kg,prep
SITE_KIT_01,B00226,ING_POTATO,2025-11-27T09:00:00,consume,12.4932,kg,prep
SITE_KIT_01,B00180,ING_PANEER,2025-11-27T09:00:00,consume,0.505,kg,prep
SITE_KIT_01,B00250,ING_PANEER,2025-11-27T09:00:00,consume,9.895,kg,prep
SITE_KIT_01,B00217,ING_BUTTER,2025-11-27T09:00:00,consume,2.2139,kg,prep
SITE_KIT_01,B00216,ING_CREAM,2025-11-27T09:00:00,consume,1.178,kg,prep
SITE_KIT_01,B00183,ING_CREAM,2025-11-27T09:00:00,consume,0.9462,kg,prep
SITE_KIT_01,B00197,ING_CAPSICUM,2025-11-27T09:00:00,consume,1.4693,kg,prep
SITE_KIT_01,B00164,ING_CAPSICUM,2025-11-27T09:00:00,consume,1.5725,kg,prep
SITE_KIT_01,B00035,ING_BESAN,2025-11-27T09:00:00,consume,1.04,kg,prep
SITE_KIT_01,B00150,ING_OIL,2025-11-27T09:00:00,consume,2.6065,kg,prep
SITE_KIT_01,B00193,ING_SPINACH,2025-11-27T09:00:00,consume,6.8757,kg,prep
SITE_KIT_01,B00219,ING_SPINACH,2025-11-27T09:00:00,consume,0.2209,kg,prep
SITE_KIT_01,B00148,ING_ATTA,2025-11-27T09:00:00,consume,17.342,kg,prep
SITE_KIT_01,B00215,ING_MILK,2025-11-27T09:00:00,consume,1.43,kg,prep
SITE_KIT_01,B00039,ING_TOORDAL,2025-11-27T09:00:00,consume,4.29,kg,prep
SITE_KIT_01,B00222,ING_CURRYLEAF,2025-11-27T09:00:00,consume,0.0826,kg,prep
SITE_KIT_01,B00189,ING_CURRYLEAF,2025-11-27T09:00:00,consume,0.3337,kg,prep
SITE_KIT_01,B00177,ING_MUTTON,2025-11-27T09:00:00,consume,3.5,kg,prep
SITE_KIT_01,B00247,ING_MUTTON,2025-11-27T09:00:00,consume,1.44,kg,prep
SITE_KIT_01,B00223,ING_BATTER,2025-11-27T09:00:00,consume,5.712,kg,prep
SITE_KIT_01,B00255,ING_BATTER,2025-11-27T09:00:00,consume,8.224,kg,prep
SITE_KIT_01,B00211,ING_FISH,2025-11-27T09:00:00,consume,4.112,kg,prep
SITE_KIT_01,B00248,ING_FISH,2025-11-27T09:00:00,consume,0.464,kg,prep
SITE_KIT_01,B00152,ING_COCONUT,2025-11-27T09:00:00,consume,1.144,kg,prep
SITE_KIT_01,B00241,ING_LEMON,2025-11-27T09:00:00,consume,1.5666,kg,prep
SITE_KIT_01,B00207,ING_CUCUMBER,2025-11-27T09:00:00,consume,1.0074,kg,prep
SITE_KIT_01,B00174,ING_CUCUMBER,2025-11-27T09:00:00,consume,2.3086,kg,prep
SITE_KIT_01,B00198,ING_CABBAGE,2025-11-27T09:00:00,consume,2.146,kg,prep
SITE_KIT_01,B00175,ING_BANANA,2025-11-27T09:00:00,consume,3.5077,kg,prep
SITE_KIT_01,B00212,ING_EGG,2025-11-27T09:00:00,consume,2.1645,kg,prep
SITE_KIT_01,B00199,ING_BRINJAL,2025-11-27T09:00:00,consume,1.8352,kg,prep
SITE_KIT_01,B00236,ING_BRINJAL,2025-11-27T09:00:00,consume,1.1934,kg,prep
SITE_KIT_01,B00200,ING_OKRA,2025-11-27T09:00:00,consume,0.9811,kg,prep
SITE_KIT_01,B00167,ING_OKRA,2025-11-27T09:00:00,consume,2.6206,kg,prep
SITE_KIT_01,B00206,ING_MUSHROOM,2025-11-27T09:00:00,consume,1.0091,kg,prep
SITE_KIT_01,B00187,ING_CORIANDER,2025-11-27T23:00:00,waste,1.0351,kg,spoilage
SITE_KIT_01,B00122,ING_BRINJAL,2025-11-27T23:00:00,waste,1.7476,kg,spoilage
SITE_KIT_01,B00188,ING_MINT,2025-11-27T23:00:00,waste,0.75,kg,spoilage
SITE_KIT_01,B00189,ING_CURRYLEAF,2025-11-27T23:00:00,waste,0.1663,kg,spoilage
SITE_KIT_01,B00127,ING_LEMON,2025-11-27T23:00:00,waste,1.9595,kg,spoilage
SITE_KIT_01,B00256,ING_SPINACH,2025-11-28T07:00:00,receive,14.0,kg,LOT-B00256
SITE_KIT_01,B00257,ING_CORIANDER,2025-11-28T07:00:00,receive,1.25,kg,LOT-B00257
SITE_KIT_01,B00258,ING_MINT,2025-11-28T07:00:00,receive,0.75,kg,LOT-B00258
SITE_KIT_01,B00259,ING_CURRYLEAF,2025-11-28T07:00:00,receive,0.5,kg,LOT-B00259
SITE_KIT_01,B00260,ING_BATTER,2025-11-28T07:00:00,receive,14.0,kg,LOT-B00260
SITE_KIT_01,B00246,ING_CHICKEN,2025-11-28T09:00:00,consume,16.146,kg,prep
SITE_KIT_01,B00147,ING_RICE,2025-11-28T09:00:00,consume,28.834,kg,prep
SITE_KIT_01,B00080,ING_ONION,2025-11-28T09:00:00,consume,5.7899,kg,prep
SITE_KIT_01,B00225,ING_ONION,2025-11-28T09:00:00,consume,24.447,kg,prep
SITE_KIT_01,B00224,ING_TOMATO,2025-11-28T09:00:00,consume,22.2224,kg,prep
SITE_KIT_01,B00251,ING_CURD,2025-11-28T09:00:00,consume,11.154,kg,prep
SITE_KIT_01,B00231,ING_GINGER,2025-11-28T09:00:00,consume,1.0243,kg,prep
SITE_KIT_01,B00232,ING_GARLIC,2025-11-28T09:00:00,consume,1.6237,kg,prep
SITE_KIT_01,B00230,ING_GCHILLI,2025-11-28T09:00:00,consume,0.8598,kg,prep
SITE_KIT_01,B00160,ING_GCHILLI,2025-11-28T09:00:00,consume,0.5295,kg,prep
SITE_KIT_01,B00221,ING_MINT,2025-11-28T09:00:00,consume,0.2296,kg,prep
SITE_KIT_01,B00239,ING_MINT,2025-11-28T09:00:00,consume,0.4083,kg,prep
SITE_KIT_01,B00257,ING_CORIANDER,2025-11-28T09:00:00,consume,1.25,kg,prep
SITE_KIT_01,B00229,ING_CORIANDER,2025-11-28T09:00:00,consume,0.0397,kg,prep
SITE_KIT_01,B00146,ING_GHEE,2025-11-28T09:00:00,consume,3.7778,kg,prep
SITE_KIT_01,B00037,ING_CASHEW,2025-11-28T09:00:00,consume,1.2038,kg,prep
SITE_KIT_01,B00119,ING_CARROT,2025-11-28T09:00:00,consume,0.3212,kg,prep
SITE_KIT_01,B00233,ING_CARROT,2025-11-28T09:00:00,consume,5.8213,kg,prep
SITE_KIT_01,B00242,ING_BEANS,2025-11-28T09:00:00,consume,3.6573,kg,prep
SITE_KIT_01,B00238,ING_PEAS,2025-11-28T09:00:00,consume,2.782,kg,prep
SITE_KIT_01,B00227,ING_CAULI,2025-11-28T09:00:00,consume,25.587,kg,prep
SITE_KIT_01,B00226,ING_POTATO,2025-11-28T09:00:00,consume,12.0914,kg,prep
SITE_KIT_01,B00250,ING_PANEER,2025-11-28T09:00:00,consume,8.105,kg,prep
SITE_KIT_01,B00213,ING_PANEER,2025-11-28T09:00:00,consume,4.141,kg,prep
SITE_KIT_01,B00217,ING_BUTTER,2025-11-28T09:00:00,consume,0.2738,kg,prep
SITE_KIT_01,B00254,ING_BUTTER,2025-11-28T09:00:00,consume,2.5758,kg,prep
SITE_KIT_01,B00183,ING_CREAM,2025-11-28T09:00:00,consume,0.0038,kg,prep
SITE_KIT_01,B00253,ING_CREAM,2025-11-28T09:00:00,consume,2.5286,kg,prep
SITE_KIT_01,B00164,ING_CAPSICUM,2025-11-28T09:00:00,consume,1.1675,kg,prep
SITE_KIT_01,B00234,ING_CAPSICUM,2025-11-28T09:00:00,consume,2.5264,kg,prep
SITE_KIT_01,B00035,ING_BESAN,2025-11-28T09:00:00,consume,0.882,kg,prep
SITE_KIT_01,B00149,ING_BESAN,2025-11-28T09:00:00,consume,0.288,kg,prep
SITE_KIT_01,B00150,ING_OIL,2025-11-28T09:00:00,consume,2.5935,kg,prep
SITE_KIT_01,B00256,ING_SPINACH,2025-11-28T09:00:00,consume,8.1166,kg,prep
